id,pop,geometry
87309e026ffffff,2120.674560546875,"POLYGON ((119.65426289319446 31.315844222021077, 119.65190175843908 31.32718365091569, 119.63973089299348 31.33248196769597, 119.62992063164378 31.32644018794571, 119.63228348164206 31.31509936833418, 119.64445487770688 31.30980171914126, 119.65426289319446 31.315844222021077))"
87309e028ffffff,144.47561645507812,"POLYGON ((119.73467226259085 31.301415571261998, 119.73231756986375 31.31275216368969, 119.72016248751122 31.31805496312485, 119.71036156309506 31.312020501191423, 119.71271797005375 31.300682513973673, 119.72487358715534 31.29538038343191, 119.73467226259085 31.301415571261998))"
87309e029ffffff,16.16162872314453,"POLYGON ((119.75662010514141 31.30214466909408, 119.75426712643156 31.31347986584093, 119.7421161267606 31.31878394766227, 119.73231756986375 31.31275216368969, 119.73467226259085 31.301415571261998, 119.74682379815548 31.296112158440465, 119.75662010514141 31.30214466909408))"
87309e02affffff,460.6163330078125,"POLYGON ((119.72722869660798 31.28404105652104, 119.72487358715534 31.29538038343191, 119.71271797005375 31.300682513973673, 119.70291692807727 31.29464464778926, 119.7052737515944 31.28330392558845, 119.71742990298196 31.278002464814556, 119.72722869660798 31.28404105652104))"
87309e02bffffff,757.2068481445312,"POLYGON ((119.74917719375745 31.28477422771099, 119.74682379815548 31.296112158440465, 119.73467226259085 31.301415571261998, 119.72487358715534 31.29538038343191, 119.72722869660798 31.28404105652104, 119.7393807676035 31.278738313574465, 119.74917719375745 31.28477422771099))"
87309e02cffffff,207.62582397460938,"POLYGON ((119.72016248751122 31.31805496312485, 119.71780649722584 31.32939021450422, 119.70564786795373 31.33469239739596, 119.69584469485933 31.328658660947916, 119.69820239975671 31.31732201617057, 119.71036156309506 31.312020501191423, 119.72016248751122 31.31805496312485))"
87309e02dffffff,0.0,"POLYGON ((119.7421161267606 31.31878394766227, 119.73976185087382 31.330117804752337, 119.7276073037334 31.335421272206712, 119.71780649722584 31.32939021450422, 119.72016248751122 31.31805496312485, 119.73231756986375 31.31275216368969, 119.7421161267606 31.31878394766227))"
87309e02effffff,117.29907989501953,"POLYGON ((119.71271797005375 31.300682513973673, 119.71036156309506 31.312020501191423, 119.69820239975671 31.31732201617057, 119.68839910973294 31.311284875098107, 119.69075723113608 31.299945493982303, 119.70291692807727 31.29464464778926, 119.71271797005375 31.300682513973673))"
87309e030ffffff,5820.35986328125,"POLYGON ((119.63937026550221 31.28106874189826, 119.63700829852428 31.292413644608207, 119.62483637230442 31.297710625342344, 119.6150258833317 31.291662033987606, 119.61738956521386 31.28031573956545, 119.62956202112451 31.27501942816183, 119.63937026550221 31.28106874189826))"
87309e031ffffff,8666.9345703125,"POLYGON ((119.6613445324185 31.28181777151933, 119.65898428013719 31.29316128162088, 119.64681642863124 31.298459552909993, 119.63700829852428 31.292413644608207, 119.63937026550221 31.28106874189826, 119.6515386478501 31.27577114005034, 119.6613445324185 31.28181777151933))"
